chunk_id,chunk_text,head,head_type,relation,relation_url,tail,tail_type,confidence,jsonld
52,，自此声势大振，遂派张纮往许昌上表报捷，但因求封大司马之事被曹操拒绝，耿耿于怀，常有攻打许都的打算。吴郡太守许贡知孙策此意，即写密信给曹操，要他提防孙策，不想信落在孙策手中。孙策设计将许贡诱来绞死，此举激怒了许贡三名家客，乘孙策在狩猎之时，用箭将其射成重伤，幸得程普等及时来到，孙策才得以生还。孙策之母吴太夫人见儿子伤势严重，甚为焦急，便求仙拜佛，喃喃祈祷。此时有一道人于吉，号称神仙出现，全城百姓无不对其顶礼膜拜。孙策觉得自己的权威受到侵犯，一气之下，怒斩于吉。自己也因怒气冲犯，毒浸心肺，危在旦夕，于是急召其弟孙权及众文武前来嘱托后事。孙策对吴太夫人说：“倘内事不决可问张昭，外事不决可问周瑜。,孙策,人物,对手,,吴太夫人,人物,0.8607,{}
57,曹操屯军官渡，可乘虚偷袭许昌。”袁绍不用其计，更对许攸产生怀疑，许攸又得知家属被囚禁，愤而投奔曹营。第二十二集：官渡之战（下）曹操见许攸来营寨，大喜，不及穿履，光脚出迎，对许攸施以大礼：“子远肯来，乃天助我也。”他向许攸求破袁妙计，许攸告诉他：“我曾劝袁绍偷袭许昌。”曹操大惊：“袁绍若依子远之计，我必大败矣！”许攸故意探问曹操军粮还有多少，曹操只是不肯明言，许攸大声道：“你休瞒我，军中粮草已尽！”并以操致荀彧之书信为证，操至此方才承认粮草已绝，向许攸揖拜，诚心求教破袁之策。许攸告知曹操，袁绍七十万大军之粮草、辎重尽屯于乌巢，而守护乌巢的淳于琼嗜酒无度，可奇袭乌巢。,子,Text,对手,,绍,历史人物,0.9443,{}
59,斩首。曹操回答：“当袁绍强盛之时，我尚且不能自保，何况他人？”遂令将书信全部销毁。全军将士无不心服。袁军土崩瓦解，袁绍只带八百骑渡河逃走。沮授坚贞不降被射杀，曹操命厚葬于黄河渡口。田丰在狱中被袁绍赐死。第二十三集：大破袁绍曹操在官渡之战中以少胜多，打败袁绍，陈兵黄河两岸。袁绍回到冀州，长子袁谭、次子袁熙、幼子袁尚和外甥高干分别从青、幽、并州领兵前往助战。袁绍再集二十多万大军，兵发仓亭，要报官渡之仇。曹操用程昱“十面埋伏”之计，派许褚诱袁军追至河上。曹兵因无退路，只能回身奋力死战，杀得袁军尸横遍野，血流成河。袁绍抱三子痛哭，昏厥吐血，只好回冀州养病。,曹操,人物,对手,,袁谭,人物,0.8575,{}
59,斩首。曹操回答：“当袁绍强盛之时，我尚且不能自保，何况他人？”遂令将书信全部销毁。全军将士无不心服。袁军土崩瓦解，袁绍只带八百骑渡河逃走。沮授坚贞不降被射杀，曹操命厚葬于黄河渡口。田丰在狱中被袁绍赐死。第二十三集：大破袁绍曹操在官渡之战中以少胜多，打败袁绍，陈兵黄河两岸。袁绍回到冀州，长子袁谭、次子袁熙、幼子袁尚和外甥高干分别从青、幽、并州领兵前往助战。袁绍再集二十多万大军，兵发仓亭，要报官渡之仇。曹操用程昱“十面埋伏”之计，派许褚诱袁军追至河上。曹兵因无退路，只能回身奋力死战，杀得袁军尸横遍野，血流成河。袁绍抱三子痛哭，昏厥吐血，只好回冀州养病。,曹操,人物,对手,,袁熙,人物,0.8072,{}
59,斩首。曹操回答：“当袁绍强盛之时，我尚且不能自保，何况他人？”遂令将书信全部销毁。全军将士无不心服。袁军土崩瓦解，袁绍只带八百骑渡河逃走。沮授坚贞不降被射杀，曹操命厚葬于黄河渡口。田丰在狱中被袁绍赐死。第二十三集：大破袁绍曹操在官渡之战中以少胜多，打败袁绍，陈兵黄河两岸。袁绍回到冀州，长子袁谭、次子袁熙、幼子袁尚和外甥高干分别从青、幽、并州领兵前往助战。袁绍再集二十多万大军，兵发仓亭，要报官渡之仇。曹操用程昱“十面埋伏”之计，派许褚诱袁军追至河上。曹兵因无退路，只能回身奋力死战，杀得袁军尸横遍野，血流成河。袁绍抱三子痛哭，昏厥吐血，只好回冀州养病。,曹操,人物,对手,,袁尚,人物,0.8375,{}
59,斩首。曹操回答：“当袁绍强盛之时，我尚且不能自保，何况他人？”遂令将书信全部销毁。全军将士无不心服。袁军土崩瓦解，袁绍只带八百骑渡河逃走。沮授坚贞不降被射杀，曹操命厚葬于黄河渡口。田丰在狱中被袁绍赐死。第二十三集：大破袁绍曹操在官渡之战中以少胜多，打败袁绍，陈兵黄河两岸。袁绍回到冀州，长子袁谭、次子袁熙、幼子袁尚和外甥高干分别从青、幽、并州领兵前往助战。袁绍再集二十多万大军，兵发仓亭，要报官渡之仇。曹操用程昱“十面埋伏”之计，派许褚诱袁军追至河上。曹兵因无退路，只能回身奋力死战，杀得袁军尸横遍野，血流成河。袁绍抱三子痛哭，昏厥吐血，只好回冀州养病。,曹操,人物,对手,,袁绍,人物,0.9022,{}
59,斩首。曹操回答：“当袁绍强盛之时，我尚且不能自保，何况他人？”遂令将书信全部销毁。全军将士无不心服。袁军土崩瓦解，袁绍只带八百骑渡河逃走。沮授坚贞不降被射杀，曹操命厚葬于黄河渡口。田丰在狱中被袁绍赐死。第二十三集：大破袁绍曹操在官渡之战中以少胜多，打败袁绍，陈兵黄河两岸。袁绍回到冀州，长子袁谭、次子袁熙、幼子袁尚和外甥高干分别从青、幽、并州领兵前往助战。袁绍再集二十多万大军，兵发仓亭，要报官渡之仇。曹操用程昱“十面埋伏”之计，派许褚诱袁军追至河上。曹兵因无退路，只能回身奋力死战，杀得袁军尸横遍野，血流成河。袁绍抱三子痛哭，昏厥吐血，只好回冀州养病。,袁谭,人物,对手,,袁熙,人物,0.6991,{}
59,斩首。曹操回答：“当袁绍强盛之时，我尚且不能自保，何况他人？”遂令将书信全部销毁。全军将士无不心服。袁军土崩瓦解，袁绍只带八百骑渡河逃走。沮授坚贞不降被射杀，曹操命厚葬于黄河渡口。田丰在狱中被袁绍赐死。第二十三集：大破袁绍曹操在官渡之战中以少胜多，打败袁绍，陈兵黄河两岸。袁绍回到冀州，长子袁谭、次子袁熙、幼子袁尚和外甥高干分别从青、幽、并州领兵前往助战。袁绍再集二十多万大军，兵发仓亭，要报官渡之仇。曹操用程昱“十面埋伏”之计，派许褚诱袁军追至河上。曹兵因无退路，只能回身奋力死战，杀得袁军尸横遍野，血流成河。袁绍抱三子痛哭，昏厥吐血，只好回冀州养病。,袁谭,人物,对手,,袁尚,人物,0.7903,{}
59,斩首。曹操回答：“当袁绍强盛之时，我尚且不能自保，何况他人？”遂令将书信全部销毁。全军将士无不心服。袁军土崩瓦解，袁绍只带八百骑渡河逃走。沮授坚贞不降被射杀，曹操命厚葬于黄河渡口。田丰在狱中被袁绍赐死。第二十三集：大破袁绍曹操在官渡之战中以少胜多，打败袁绍，陈兵黄河两岸。袁绍回到冀州，长子袁谭、次子袁熙、幼子袁尚和外甥高干分别从青、幽、并州领兵前往助战。袁绍再集二十多万大军，兵发仓亭，要报官渡之仇。曹操用程昱“十面埋伏”之计，派许褚诱袁军追至河上。曹兵因无退路，只能回身奋力死战，杀得袁军尸横遍野，血流成河。袁绍抱三子痛哭，昏厥吐血，只好回冀州养病。,袁谭,人物,对手,,袁绍,人物,0.9003,{}
59,斩首。曹操回答：“当袁绍强盛之时，我尚且不能自保，何况他人？”遂令将书信全部销毁。全军将士无不心服。袁军土崩瓦解，袁绍只带八百骑渡河逃走。沮授坚贞不降被射杀，曹操命厚葬于黄河渡口。田丰在狱中被袁绍赐死。第二十三集：大破袁绍曹操在官渡之战中以少胜多，打败袁绍，陈兵黄河两岸。袁绍回到冀州，长子袁谭、次子袁熙、幼子袁尚和外甥高干分别从青、幽、并州领兵前往助战。袁绍再集二十多万大军，兵发仓亭，要报官渡之仇。曹操用程昱“十面埋伏”之计，派许褚诱袁军追至河上。曹兵因无退路，只能回身奋力死战，杀得袁军尸横遍野，血流成河。袁绍抱三子痛哭，昏厥吐血，只好回冀州养病。,袁熙,人物,对手,,袁尚,人物,0.7408,{}
59,斩首。曹操回答：“当袁绍强盛之时，我尚且不能自保，何况他人？”遂令将书信全部销毁。全军将士无不心服。袁军土崩瓦解，袁绍只带八百骑渡河逃走。沮授坚贞不降被射杀，曹操命厚葬于黄河渡口。田丰在狱中被袁绍赐死。第二十三集：大破袁绍曹操在官渡之战中以少胜多，打败袁绍，陈兵黄河两岸。袁绍回到冀州，长子袁谭、次子袁熙、幼子袁尚和外甥高干分别从青、幽、并州领兵前往助战。袁绍再集二十多万大军，兵发仓亭，要报官渡之仇。曹操用程昱“十面埋伏”之计，派许褚诱袁军追至河上。曹兵因无退路，只能回身奋力死战，杀得袁军尸横遍野，血流成河。袁绍抱三子痛哭，昏厥吐血，只好回冀州养病。,袁熙,人物,对手,,袁绍,人物,0.9015,{}
59,斩首。曹操回答：“当袁绍强盛之时，我尚且不能自保，何况他人？”遂令将书信全部销毁。全军将士无不心服。袁军土崩瓦解，袁绍只带八百骑渡河逃走。沮授坚贞不降被射杀，曹操命厚葬于黄河渡口。田丰在狱中被袁绍赐死。第二十三集：大破袁绍曹操在官渡之战中以少胜多，打败袁绍，陈兵黄河两岸。袁绍回到冀州，长子袁谭、次子袁熙、幼子袁尚和外甥高干分别从青、幽、并州领兵前往助战。袁绍再集二十多万大军，兵发仓亭，要报官渡之仇。曹操用程昱“十面埋伏”之计，派许褚诱袁军追至河上。曹兵因无退路，只能回身奋力死战，杀得袁军尸横遍野，血流成河。袁绍抱三子痛哭，昏厥吐血，只好回冀州养病。,袁尚,人物,对手,,袁绍,人物,0.9072,{}
61,。曹操乘势用许攸之计，决了漳河之水，攻下冀州城。袁绍手下谋士审配宁死不屈，被曹操斩杀，死后葬于城北。城破后，曹操祭拜袁绍，许攸高傲无礼，被许褚杀死。袁尚去幽州投袁熙，袁谭投降曹操，遭到拒绝，被曹洪杀死于阵中，谋士郭图亦被乐进射杀。曹操北征乌桓返回易州时，郭嘉不幸病故，留下密书：“今闻袁熙、袁尚往投辽东，明公切不可加兵。公孙康久畏袁氏吞并，二袁往投必疑。若以兵击之，必并力迎敌，急不可下；若缓之，公孙康、袁氏必自相图，其势然也。”操从其言，按兵不动。不久公孙康因怀疑二袁想占辽东，杀死二袁，将首级送与曹操，并愿归顺朝廷。至此，辽东平定。,绍,历史人物,对手,,公孙康,历史人物,0.9441,{}
62,言，按兵不动。不久公孙康因怀疑二袁想占辽东，杀死二袁，将首级送与曹操，并愿归顺朝廷。至此，辽东平定。汉献帝建安十二年（公元207年），曹操经过七年艰苦征战，终于统一了北方。归来时，他改道沿海而行，站在渤海之边的碣石上，望着汹涌大海，回顾往日战斗历程，诗兴大发，吟出《观沧海》。第二十四集：跃马檀溪曹操以弱胜强，打败袁绍，进而统一了北方。为了南进，在许都练兵、屯田。刘备在汝南失利后，投奔荆州刘表，他曾劝说刘表，想乘曹操北征乌桓之机袭击许都，但刘表未能采纳。刘备和关羽、张飞闲住荆州，正遇江夏有人谋反，刘备请战前往征讨，很快平了江夏之乱，得了“的卢”马。刘表之妻蔡夫人担心刘备要夺荆州。,公孙康,人物,对手,,刘表,人物,0.7632,{}
62,言，按兵不动。不久公孙康因怀疑二袁想占辽东，杀死二袁，将首级送与曹操，并愿归顺朝廷。至此，辽东平定。汉献帝建安十二年（公元207年），曹操经过七年艰苦征战，终于统一了北方。归来时，他改道沿海而行，站在渤海之边的碣石上，望着汹涌大海，回顾往日战斗历程，诗兴大发，吟出《观沧海》。第二十四集：跃马檀溪曹操以弱胜强，打败袁绍，进而统一了北方。为了南进，在许都练兵、屯田。刘备在汝南失利后，投奔荆州刘表，他曾劝说刘表，想乘曹操北征乌桓之机袭击许都，但刘表未能采纳。刘备和关羽、张飞闲住荆州，正遇江夏有人谋反，刘备请战前往征讨，很快平了江夏之乱，得了“的卢”马。刘表之妻蔡夫人担心刘备要夺荆州。,公孙康,人物,对手,,蔡夫人,人物,0.7969,{}
